age,workclass,educational-num,occupation,hours-per-week,capital-neto,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,native-country_United-States,gender_Male,race_Asian-Pac-Islander,race_Black,race_Other,race_White,income
5.960452858688217,0.21876845835794448,5,0.22208614002857727,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.397773212398507,0.21876845835794448,10,0.20126448893572182,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.780531722942429,0.21876845835794448,10,0.2635043123014072,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.991557341968627,0.2934179222839017,9,0.04159224291911202,35,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
5.5863117455709785,0.21876845835794448,9,0.3197903014416776,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.105897178945246,0.21876845835794448,9,0.0657501494321578,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.026131626531576,0.21876845835794448,10,0.2635043123014072,20,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4.654704486324912,0.21876845835794448,9,0.2842197035745423,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.142886481871036,0.21876845835794448,7,0.04159224291911202,70,2407,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.994918570477871,0.21876845835794448,4,0.2635043123014072,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.5040234620482025,0.21876845835794448,5,0.22208614002857727,48,4386,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.772711977548629,0.5473684210526316,10,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.545520886169186,0.2934179222839017,11,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.330388095291091,0.2934179222839017,13,0.4518624058619988,50,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5.191197360360708,0.3940193491644679,10,0.14212405176260598,40,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5.960452858688217,0.21876845835794448,5,0.20126448893572182,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.464908140901079,0.21876845835794448,12,0.22208614002857727,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.4187965238254945,0.21876845835794448,8,0.12416107382550336,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4.530023948355977,0.21876845835794448,4,0.0657501494321578,40,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6.160463403019139,0.27480670103092786,9,0.2635043123014072,40,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4.714492781131047,0.2934179222839017,9,0.14212405176260598,40,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5.5863117455709785,0.21876845835794448,9,0.12416107382550336,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.654704486324912,0.21876845835794448,10,0.4518624058619988,40,6849,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5.5863117455709785,0.3940193491644679,10,0.14212405176260598,40,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5.46179180288151,0.21876845835794448,10,0.2635043123014072,40,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3.766430338445857,0.21876845835794448,10,0.2842197035745423,40,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4.256853409618253,0.21876845835794448,13,0.4518624058619988,40,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5.093543562106983,0.2748427672955975,9,0.04159224291911202,40,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4.105897178945246,0.21876845835794448,13,0.4518624058619988,40,8614,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
5.4187965238254945,0.2748427672955975,13,0.14212405176260598,38,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.23852279283782,0.21876845835794448,9,0.20126448893572182,45,-1887,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.654704486324912,0.21876845835794448,5,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.626422128784298,0.21876845835794448,10,0.48112630075494794,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.626422128784298,0.27480670103092786,16,0.2635043123014072,64,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
3.671908448238173,0.21876845835794448,5,0.2635043123014072,22,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
4.593250320942533,0.21876845835794448,9,0.12416107382550336,40,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5.7429100224302125,0.21876845835794448,15,0.4518624058619988,40,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4.328475154912384,0.21876845835794448,13,0.04159224291911202,37,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5.284906196127332,0.21876845835794448,10,0.12416107382550336,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.545520886169186,0.21876845835794448,10,0.20126448893572182,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4.464908140901079,0.21876845835794448,14,0.48112630075494794,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.23852279283782,0.2934179222839017,13,0.4518624058619988,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
3.766430338445857,0.21876845835794448,7,0.4518624058619988,8,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
6.462292130264008,0.27480670103092786,14,0.2635043123014072,45,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
3.9431713387765774,0.21876845835794448,10,0.2635043123014072,40,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6.254813371568,0.09449171518137035,2,0.09415439535921463,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6.028914024379487,0.2934179222839017,9,0.4518624058619988,30,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
6.1282154154330435,0.09449171518137035,9,0.09415439535921463,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4.026131626531576,0.21876845835794448,9,0.11735537190082644,24,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4.991557341968627,0.21876845835794448,9,0.14212405176260598,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5.043118503888802,0.21876845835794448,9,0.20126448893572182,52,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.256853409618253,0.21876845835794448,12,0.22208614002857727,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
3.9431713387765774,0.2748427672955975,10,0.4518624058619988,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.5863117455709785,0.2934179222839017,13,0.4518624058619988,30,7688,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
5.284906196127332,0.21876845835794448,9,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3.8567185818169913,0.21876845835794448,10,0.04159224291911202,20,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5.23852279283782,0.21876845835794448,3,0.0657501494321578,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4.530023948355977,0.5473684210526316,13,0.0657501494321578,65,15024,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.026131626531576,0.21876845835794448,9,0.12416107382550336,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4.654704486324912,0.21876845835794448,13,0.2635043123014072,40,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5.854084101697703,0.21876845835794448,9,0.22208614002857727,40,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
3.671908448238173,0.09449171518137035,6,0.09415439535921463,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.142886481871036,0.21876845835794448,10,0.4518624058619988,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
4.026131626531576,0.21876845835794448,10,0.20126448893572182,30,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4.397773212398507,0.21876845835794448,10,0.2635043123014072,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.1282154154330435,0.2748427672955975,16,0.4518624058619988,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.714492781131047,0.21876845835794448,9,0.22208614002857727,35,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5.46179180288151,0.21876845835794448,9,0.3197903014416776,40,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.328475154912384,0.2748427672955975,13,0.4518624058619988,20,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
6.028914024379487,0.21876845835794448,9,0.20126448893572182,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5.626422128784298,0.21876845835794448,13,0.48112630075494794,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.817583494535473,0.21876845835794448,9,0.22208614002857727,51,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
4.9388018272245375,0.21876845835794448,9,0.20126448893572182,30,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.671908448238173,0.21876845835794448,7,0.04159224291911202,18,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
6.095549406159161,0.21876845835794448,9,0.48112630075494794,40,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5.4187965238254945,0.21876845835794448,10,0.4518624058619988,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
6.095549406159161,0.21876845835794448,10,0.22208614002857727,22,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
4.328475154912384,0.21876845835794448,9,0.0657501494321578,35,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5.4187965238254945,0.21876845835794448,10,0.14212405176260598,40,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4.9388018272245375,0.21876845835794448,9,0.2635043123014072,40,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5.665876662561432,0.21876845835794448,9,0.20126448893572182,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
5.142886481871036,0.27480670103092786,9,0.2635043123014072,70,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.464908140901079,0.21876845835794448,12,0.04159224291911202,40,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5.704698620629299,0.21876845835794448,9,0.14212405176260598,40,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
5.4187965238254945,0.21876845835794448,9,0.48112630075494794,55,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.925502245549015,0.5473684210526316,9,0.48112630075494794,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.925502245549015,0.5473684210526316,13,0.4518624058619988,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.68070443085703,0.21876845835794448,9,0.3197903014416776,55,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
4.182728181338747,0.2934179222839017,9,0.04159224291911202,45,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5.780531722942429,0.27480670103092786,13,0.48112630075494794,50,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.105897178945246,0.21876845835794448,10,0.2842197035745423,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4.026131626531576,0.21876845835794448,9,0.14212405176260598,40,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5.780531722942429,0.21876845835794448,10,0.48112630075494794,45,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
5.375006378434332,0.21876845835794448,14,0.48112630075494794,50,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.593250320942533,0.21876845835794448,10,0.14212405176260598,40,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.858008335356519,0.21876845835794448,4,0.12416107382550336,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.626422128784298,0.21876845835794448,12,0.48112630075494794,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.4187965238254945,0.21876845835794448,11,0.14212405176260598,55,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
5.780531722942429,0.21876845835794448,9,0.48112630075494794,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.9388018272245375,0.21876845835794448,5,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.256853409618253,0.21876845835794448,9,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.829450412353644,0.21876845835794448,13,0.04159224291911202,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.191197360360708,0.21876845835794448,11,0.0657501494321578,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3.766430338445857,0.21876845835794448,8,0.2635043123014072,20,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5.23852279283782,0.21876845835794448,9,0.22208614002857727,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.88478895283308,0.21876845835794448,10,0.12416107382550336,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.991557341968627,0.2934179222839017,9,0.48112630075494794,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.4187965238254945,0.21876845835794448,9,0.12416107382550336,40,-1887,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.890051369372119,0.27480670103092786,10,0.48112630075494794,25,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
5.626422128784298,0.21876845835794448,13,0.2842197035745423,20,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.46179180288151,0.3940193491644679,10,0.14212405176260598,40,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
5.854084101697703,0.21876845835794448,13,0.48112630075494794,45,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
4.593250320942533,0.21876845835794448,13,0.4518624058619988,50,14344,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
4.105897178945246,0.09449171518137035,10,0.09415439535921463,20,-1602,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5.704698620629299,0.21876845835794448,10,0.20126448893572182,60,15024,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4.88478895283308,0.2748427672955975,9,0.04159224291911202,40,-1651,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.093543562106983,0.5473684210526316,15,0.4518624058619988,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
5.23852279283782,0.21876845835794448,13,0.11735537190082644,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
3.766430338445857,0.21876845835794448,9,0.14212405176260598,30,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4.256853409618253,0.21876845835794448,4,0.11735537190082644,50,2105,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.328475154912384,0.21876845835794448,7,0.04159224291911202,40,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.654704486324912,0.21876845835794448,13,0.2635043123014072,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.182728181338747,0.21876845835794448,10,0.48112630075494794,50,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.654704486324912,0.3940193491644679,13,0.3197903014416776,60,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
5.854084101697703,0.21876845835794448,9,0.04159224291911202,10,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
5.043118503888802,0.21876845835794448,12,0.2842197035745423,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
3.9431713387765774,0.21876845835794448,9,0.0657501494321578,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.23852279283782,0.21876845835794448,13,0.48112630075494794,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.545520886169186,0.21876845835794448,13,0.2635043123014072,44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4.991557341968627,0.27480670103092786,10,0.04159224291911202,50,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4.593250320942533,0.21876845835794448,13,0.48112630075494794,40,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5.665876662561432,0.09449171518137035,9,0.09415439535921463,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.780531722942429,0.09449171518137035,9,0.09415439535921463,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4.464908140901079,0.21876845835794448,10,0.2635043123014072,22,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4.991557341968627,0.5473684210526316,10,0.2635043123014072,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.626422128784298,0.21876845835794448,9,0.14212405176260598,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
5.142886481871036,0.21876845835794448,9,0.14212405176260598,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.142886481871036,0.2934179222839017,13,0.14212405176260598,35,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3.766430338445857,0.21876845835794448,7,0.04159224291911202,12,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.093543562106983,0.21876845835794448,14,0.4518624058619988,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.23852279283782,0.21876845835794448,8,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.375006378434332,0.21876845835794448,13,0.2635043123014072,50,7688,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.182728181338747,0.21876845835794448,9,0.14212405176260598,45,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4.530023948355977,0.21876845835794448,15,0.4518624058619988,50,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0
5.925502245549015,0.21876845835794448,9,0.11735537190082644,53,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.704698620629299,0.21876845835794448,9,0.12416107382550336,38,-2051,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.328475154912384,0.21876845835794448,15,0.4518624058619988,30,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6.1282154154330435,0.09449171518137035,9,0.09415439535921463,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.043118503888802,0.21876845835794448,9,0.14212405176260598,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4.991557341968627,0.21876845835794448,9,0.22208614002857727,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.1282154154330435,0.09449171518137035,10,0.09415439535921463,8,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
5.043118503888802,0.21876845835794448,10,0.48112630075494794,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.182728181338747,0.21876845835794448,5,0.22208614002857727,40,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6.345792572553062,0.27480670103092786,9,0.11735537190082644,35,-1510,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.772711977548629,0.21876845835794448,10,0.22208614002857727,40,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5.330388095291091,0.2934179222839017,14,0.48112630075494794,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.043118503888802,0.21876845835794448,10,0.22208614002857727,40,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.397773212398507,0.21876845835794448,9,0.22208614002857727,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.23852279283782,0.21876845835794448,12,0.4518624058619988,80,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5.994918570477871,0.27480670103092786,13,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.142886481871036,0.21876845835794448,9,0.04159224291911202,40,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.328475154912384,0.21876845835794448,10,0.14212405176260598,40,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6.433656506016867,0.09449171518137035,9,0.09415439535921463,10,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
5.4187965238254945,0.3940193491644679,13,0.4518624058619988,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.043118503888802,0.21876845835794448,4,0.2635043123014072,44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3.671908448238173,0.21876845835794448,7,0.04159224291911202,15,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4.829450412353644,0.21876845835794448,9,0.22208614002857727,40,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5.284906196127332,0.21876845835794448,9,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.093543562106983,0.21876845835794448,9,0.22208614002857727,40,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
5.665876662561432,0.5473684210526316,9,0.3197903014416776,80,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5.142886481871036,0.21876845835794448,10,0.2635043123014072,38,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4.256853409618253,0.09449171518137035,9,0.09415439535921463,40,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5.4187965238254945,0.21876845835794448,10,0.20126448893572182,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.5040234620482025,0.09449171518137035,6,0.09415439535921463,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.9388018272245375,0.21876845835794448,9,0.11735537190082644,35,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.5040234620482025,0.21876845835794448,7,0.04159224291911202,38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3.766430338445857,0.21876845835794448,9,0.0657501494321578,20,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.780531722942429,0.21876845835794448,9,0.14212405176260598,38,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4.397773212398507,0.09449171518137035,9,0.09415439535921463,16,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5.093543562106983,0.27480670103092786,5,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.545520886169186,0.27480670103092786,12,0.2842197035745423,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5.780531722942429,0.21876845835794448,9,0.12416107382550336,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.095549406159161,0.21876845835794448,13,0.4518624058619988,45,15024,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
3.8567185818169913,0.21876845835794448,9,0.0657501494321578,70,1055,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4.530023948355977,0.21876845835794448,13,0.2635043123014072,40,-1980,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.9388018272245375,0.21876845835794448,9,0.20126448893572182,48,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4.772711977548629,0.21876845835794448,10,0.12416107382550336,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
6.223751452082067,0.09449171518137035,9,0.09415439535921463,15,2329,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3.8567185818169913,0.21876845835794448,9,0.14212405176260598,25,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5.626422128784298,0.21876845835794448,10,0.14212405176260598,35,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
5.5040234620482025,0.21876845835794448,9,0.04159224291911202,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4.991557341968627,0.21876845835794448,9,0.22208614002857727,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
4.328475154912384,0.2934179222839017,13,0.4518624058619988,45,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
5.890051369372119,0.5473684210526316,10,0.48112630075494794,40,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.328475154912384,0.21876845835794448,13,0.48112630075494794,50,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5.704698620629299,0.27480670103092786,16,0.4518624058619988,60,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
5.043118503888802,0.21876845835794448,9,0.22208614002857727,40,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
5.4187965238254945,0.27480670103092786,10,0.11735537190082644,50,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4.714492781131047,0.21876845835794448,10,0.14212405176260598,40,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5.191197360360708,0.21876845835794448,9,0.12416107382550336,40,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4.991557341968627,0.21876845835794448,13,0.4518624058619988,40,-1902,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
4.397773212398507,0.21876845835794448,9,0.22208614002857727,40,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
